index,date,shortcode,type,url,images,first_file,caption_excerpt,status,error
133,2020-09-18,CFRTHtQJbFg,post,https://www.instagram.com/aaw_sg/p/CFRTHtQJbFg/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CFRTHtQJbFg_01_a8a47b75e9.jpg,"104 likes, 2 comments - aaw_sg，September 18, 2020 : ""Kitty in the house ASH custom build #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #ie",downloaded,
134,2020-09-17,CFPS4HSpUPn,post,https://www.instagram.com/aaw_sg/p/CFPS4HSpUPn/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CFPS4HSpUPn_01_b46542fb42.jpg,"106 likes, 1 comments - aaw_sg，September 17, 2020 : ""Out in the wild, head down to our local partner @zeppelinandco to try the final demo of the A3H+ #aaw #advancedacousticwerkes #",downloaded,
135,2020-09-02,CEoIeK8J5QN,post,https://www.instagram.com/aaw_sg/p/CEoIeK8J5QN/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CEoIeK8J5QN_01_c9d328d85b.jpg,"83 likes, 0 comments - aaw_sg，September 2, 2020 : ""Armies of A3H+ being printed #forgedwheels #wheels #alloywheels #performancecar #madeinsingapore #carporn #automotive #cars #car ",downloaded,
136,2020-09-01,CEmHUQpJtDM,post,https://www.instagram.com/aaw_sg/p/CEmHUQpJtDM/,8,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CEmHUQpJtDM_01_b5951e4c7b.jpg,"100 likes, 0 comments - aaw_sg，September 1, 2020 : ""Ready for your dose of A3H+? #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inear",downloaded,
137,2020-08-20,CEGXPRfp4dz,post,https://www.instagram.com/aaw_sg/p/CEGXPRfp4dz/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CEGXPRfp4dz_01_aef38b1286.jpg,"84 likes, 0 comments - aaw_sg，August 19, 2020 : ""A3H+ is our first full 3d printed unibody iem #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #ie",downloaded,
138,2020-08-18,CEB7pWJpnbj,post,https://www.instagram.com/aaw_sg/p/CEB7pWJpnbj/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CEB7pWJpnbj_01_0229a4aac0.jpg,"103 likes, 0 comments - aaw_sg，August 18, 2020 : ""A3H+ HK exclusive special edition, debuting along with the standard version #aaw #advancedacousticwerkes #inearmonitors #customiem",downloaded,
139,2020-08-18,CEA6OKmJ1Tf,post,https://www.instagram.com/aaw_sg/p/CEA6OKmJ1Tf/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CEA6OKmJ1Tf_01_e0df03431f.jpg,"130 likes, 1 comments - aaw_sg，August 17, 2020 : ""Hitting stores starting end of August, our brand-new A3H+ will firstly be available in Singapore, Korea, Japan and Hong Kong(Speci",downloaded,
140,2020-08-12,CDxqFaoJfsH,post,https://www.instagram.com/aaw_sg/p/CDxqFaoJfsH/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDxqFaoJfsH_01_8eeaf14ffc.jpg,"119 likes, 1 comments - aaw_sg，August 11, 2020 : ""Socially distanced impressioning session with the lovely @jocieguo We are always set out to support local artists and professional",downloaded,
141,2020-08-11,CDvabK9J1Nl,post,https://www.instagram.com/aaw_sg/p/CDvabK9J1Nl/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDvabK9J1Nl_01_7f03af70bd.jpg,"135 likes, 1 comments - aaw_sg，August 11, 2020 : ""'bout to rain~ #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headp",downloaded,
142,2020-08-09,CDqG5Mop_OM,post,https://www.instagram.com/aaw_sg/p/CDqG5Mop_OM/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDqG5Mop_OM_01_4c585232da.jpg,"75 likes, 0 comments - aaw_sg，August 8, 2020 : ""Happy Birthday Singapore! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #head",downloaded,
143,2020-08-03,CDbR-5eJOWs,post,https://www.instagram.com/aaw_sg/p/CDbR-5eJOWs/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDbR-5eJOWs_01_e697a22e1a.jpg,"109 likes, 0 comments - aaw_sg，August 3, 2020 : ""Doorway to audio bliss🤘 #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #head",downloaded,
144,2020-08-02,CDYtA-6pMGW,post,https://www.instagram.com/aaw_sg/p/CDYtA-6pMGW/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDYtA-6pMGW_01_58022813dc.jpg,"122 likes, 0 comments - aaw_sg，August 2, 2020 : ""To be unboxed:p #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headp",downloaded,
145,2020-07-29,CDOdDIBJomm,post,https://www.instagram.com/aaw_sg/p/CDOdDIBJomm/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDOdDIBJomm_01_814084c3a0.jpg,"93 likes, 4 comments - aaw_sg，July 29, 2020 : ""The gorgeous Thera cable shipping with the Halcyon #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem ",downloaded,
146,2020-07-29,CDNrAEHJOlg,post,https://www.instagram.com/aaw_sg/p/CDNrAEHJOlg/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDNrAEHJOlg_01_2f4d146ab8.jpg,"166 likes, 0 comments - aaw_sg，July 28, 2020 : ""Halcyon #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headphones #ea",downloaded,
147,2020-07-28,CDLbLNRJRho,post,https://www.instagram.com/aaw_sg/p/CDLbLNRJRho/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDLbLNRJRho_01_f4e9d73a64.jpg,"126 likes, 1 comments - aaw_sg，July 28, 2020 : ""Halcyon custom fit, the smooth operator #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem",downloaded,
148,2020-07-24,CDBBCKQJcc6,post,https://www.instagram.com/aaw_sg/p/CDBBCKQJcc6/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CDBBCKQJcc6_01_72d8cfc73f.jpg,"113 likes, 1 comments - aaw_sg，July 24, 2020 : ""Coming your way in August, all new A3H+ in-ear monitor #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #",downloaded,
149,2020-07-04,CCOjYRkJ29F,post,https://www.instagram.com/aaw_sg/p/CCOjYRkJ29F/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CCOjYRkJ29F_01_4e18ec6904.jpg,"105 likes, 0 comments - aaw_sg，July 4, 2020 : ""Coming soon… #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headphones",downloaded,
150,2020-07-04,CCNjqDNJ55X,post,https://www.instagram.com/aaw_sg/p/CCNjqDNJ55X/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CCNjqDNJ55X_01_11ac534cee.jpg,"112 likes, 1 comments - aaw_sg，July 4, 2020 : ""Happy Saturday! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headpho",downloaded,
151,2020-06-21,CBsMsq7pJvb,post,https://www.instagram.com/aaw_sg/p/CBsMsq7pJvb/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBsMsq7pJvb_01_c5c932a1da.jpg,"120 likes, 1 comments - aaw_sg，June 21, 2020 : ""Happy father's day! Halcyon makes a perfect gift idea😉 #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems ",downloaded,
152,2020-06-20,CBpsYGLJJvP,reel,https://www.instagram.com/aaw_sg/reel/CBpsYGLJJvP/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBpsYGLJJvP_01_d902b703ee.jpg,"72 likes, 0 comments - aaw_sg，June 20, 2020 : ""Halcyon is now shipping! Audition yours at the following locations: 【e イヤホン】Japan, 주)소리샵Sorishop South Korea, Let's Go Audio, Right S",downloaded,
153,2020-06-15,CBcim9Ep6Av,post,https://www.instagram.com/aaw_sg/p/CBcim9Ep6Av/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBcim9Ep6Av_01_0642207b3f.jpg,"130 likes, 0 comments - aaw_sg，June 14, 2020 : ""Earlybird special for Halcyon In-Ear Monitor, receive a free pair of Custom Noise Guard with adjustable module! The first batch ship",downloaded,
154,2020-06-12,CBV6URIp_G7,post,https://www.instagram.com/aaw_sg/p/CBV6URIp_G7/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBV6URIp_G7_01_9d98256e1b.jpg,"180 likes, 4 comments - aaw_sg，June 12, 2020 : ""Halcyon is also available in custom build and this is the special color scheme exclusively for it! #aaw #advancedacousticwerkes #ine",downloaded,
155,2020-06-11,CBSZRACp0QN,post,https://www.instagram.com/aaw_sg/p/CBSZRACp0QN/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBSZRACp0QN_01_35b333867f.jpg,"118 likes, 1 comments - aaw_sg，June 11, 2020 : ""The longest ever setting time we did for a photoshoot:p Halcyon in-ear monitor the elaborated view #aaw #advancedacousticwerkes #ine",downloaded,
156,2020-06-09,CBNsU68JzQ_,post,https://www.instagram.com/aaw_sg/p/CBNsU68JzQ_/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBNsU68JzQ__01_0d960e9a55.jpg,"120 likes, 0 comments - aaw_sg，June 9, 2020 : ""Halcyon in its full glory paired with Thera UPOCC silver cable in 2.5mm balanced termination. #aaw #advancedacousticwerkes #inearmoni",downloaded,
157,2020-06-09,CBMnAznpHwA,post,https://www.instagram.com/aaw_sg/p/CBMnAznpHwA/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBMnAznpHwA_01_0854e8f58d.jpg,"117 likes, 0 comments - aaw_sg，June 8, 2020 : ""Halcyon has a bold and distinctive design language flowing throughout its components. #aaw #advancedacousticwerkes #inearmonitors #cu",downloaded,
158,2020-06-08,CBK5WTHJL0X,post,https://www.instagram.com/aaw_sg/p/CBK5WTHJL0X/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBK5WTHJL0X_01_53bce70802.jpg,"139 likes, 4 comments - aaw_sg，June 8, 2020 : ""We include a genuine Lambskin case with Halcyon In-ear monitor for your everyday carry #aaw #advancedacousticwerkes #inearmonitors #c",downloaded,
159,2020-06-08,CBKbSuiJEOH,post,https://www.instagram.com/aaw_sg/p/CBKbSuiJEOH/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBKbSuiJEOH_01_8142a24715.jpg,"124 likes, 3 comments - aaw_sg，June 7, 2020 : ""Starting this year, we have infused a series of cutting-edge technologies into our lineup. AAW strives to bring you an unchartered ex",downloaded,
160,2020-06-07,CBHv1JIp2p5,post,https://www.instagram.com/aaw_sg/p/CBHv1JIp2p5/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBHv1JIp2p5_01_4684401a03.jpg,"147 likes, 0 comments - aaw_sg，June 6, 2020 : ""AAW Halcyon ships with Symphonym™ Thera Monocrystalline IEM Cable Cryogenic treated monocrystalline silver conductor, UPOCC cast. The",downloaded,
161,2020-06-05,CBD113jJ3Gd,post,https://www.instagram.com/aaw_sg/p/CBD113jJ3Gd/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CBD113jJ3Gd_01_8ee5f9efcc.jpg,"87 likes, 0 comments - aaw_sg，June 5, 2020 : ""In the past year, the world has gone through a lot, we stand in solidarity with our customers and partners and we thank you for your u",downloaded,
162,2020-06-03,CA9TNL5pTEQ,post,https://www.instagram.com/aaw_sg/p/CA9TNL5pTEQ/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CA9TNL5pTEQ_01_58024232b0.jpg,"124 likes, 4 comments - aaw_sg，June 2, 2020 : ""AAW has been known for its advanced design on hybrid monitor architecture featuring powerful dynamic woofers. To capitulate on the ad",downloaded,
163,2020-06-01,CA5aUZ1pjg5,post,https://www.instagram.com/aaw_sg/p/CA5aUZ1pjg5/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CA5aUZ1pjg5_01_85d80fe360.jpg,"140 likes, 3 comments - aaw_sg，June 1, 2020 : ""Being our first wholly digitally designed monitor, Halcyon brings a new level of acoustic precision to the table. Stay tuned as we ar",downloaded,
164,2020-05-16,CAP9NLUAnDf,reel,https://www.instagram.com/aaw_sg/reel/CAP9NLUAnDf/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\CAP9NLUAnDf_01_d902b703ee.jpg,"98 likes, 1 comments - aaw_sg，May 16, 2020 : ""Halcyon is reaching your shore this June, stay tuned! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #cie",downloaded,
165,2020-04-10,B-yzaFGJml_,post,https://www.instagram.com/aaw_sg/p/B-yzaFGJml_/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B-yzaFGJml__01_25826dc308.jpg,"213 likes, 1 comments - aaw_sg，April 10, 2020 : ""At this trying time, AAW is committed to helping our partners, customers and employees to get past this COVID-19 crisis hand in han",downloaded,
166,2020-02-13,B8ftGmwJTvT,post,https://www.instagram.com/aaw_sg/p/B8ftGmwJTvT/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B8ftGmwJTvT_01_cc34dc034a.jpg,"115 likes, 0 comments - aaw_sg，February 12, 2020 : ""Design your dream IEM using our new Custom Builder, live preview the custom artwork and more! Links in bio #aaw #advancedacousti",downloaded,
167,2020-01-24,B7tCfXnJdbs,post,https://www.instagram.com/aaw_sg/p/B7tCfXnJdbs/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7tCfXnJdbs_01_c6dc733bd2.jpg,"92 likes, 0 comments - aaw_sg，January 24, 2020 : ""HAPPY CHINESE NEW YEAR! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #head",downloaded,
168,2020-01-19,B7hNDYVph6g,post,https://www.instagram.com/aaw_sg/p/B7hNDYVph6g/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7hNDYVph6g_01_e41bf36db1.jpg,"115 likes, 0 comments - aaw_sg，January 19, 2020 : ""Certainly one of the more favoured design til lately #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems ",downloaded,
169,2020-01-16,B7XG9IDpKgy,post,https://www.instagram.com/aaw_sg/p/B7XG9IDpKgy/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7XG9IDpKgy_01_8abb91f9af.jpg,"128 likes, 0 comments - aaw_sg，January 15, 2020 : ""Amazing ASH custom build #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #he",downloaded,
170,2020-01-15,B7VeUHepwyJ,post,https://www.instagram.com/aaw_sg/p/B7VeUHepwyJ/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7VeUHepwyJ_01_2ebe15ea91.jpg,"143 likes, 0 comments - aaw_sg，January 15, 2020 : ""Canary in your ears #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi ",downloaded,
171,2020-01-14,B7Sv2nVpkDL,post,https://www.instagram.com/aaw_sg/p/B7Sv2nVpkDL/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7Sv2nVpkDL_01_3cfbb051af.jpg,"116 likes, 1 comments - aaw_sg，January 14, 2020 : ""When BA meets electrostatic, there is the inception of Canary #aaw #advancedacousticwerkes #inearmonitors #customiem #custominear",downloaded,
172,2020-01-13,B7PwIkdJUep,post,https://www.instagram.com/aaw_sg/p/B7PwIkdJUep/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7PwIkdJUep_01_44c04aebc9.jpg,"134 likes, 0 comments - aaw_sg，January 12, 2020 : ""Say no to Monday blues #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #head",downloaded,
173,2020-01-12,B7OUf4tJEom,post,https://www.instagram.com/aaw_sg/p/B7OUf4tJEom/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7OUf4tJEom_01_3e1d35473f.jpg,"121 likes, 0 comments - aaw_sg，January 12, 2020 : ""Sunday night delight #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi",downloaded,
174,2020-01-09,B7FReTipG7z,post,https://www.instagram.com/aaw_sg/p/B7FReTipG7z/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7FReTipG7z_01_cd5d626ddd.jpg,"140 likes, 0 comments - aaw_sg，January 8, 2020 : ""ACH with NOVA in action, acoustic filter off mode. #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ci",downloaded,
175,2020-01-08,B7DYbQhJs0A,post,https://www.instagram.com/aaw_sg/p/B7DYbQhJs0A/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7DYbQhJs0A_01_bd6ceb8d5e.jpg,"109 likes, 0 comments - aaw_sg，January 8, 2020 : ""ACH custom fit in the house! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears ",downloaded,
176,2020-01-07,B7AngGrpEPi,post,https://www.instagram.com/aaw_sg/p/B7AngGrpEPi/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B7AngGrpEPi_01_de0fb2782a.jpg,"124 likes, 0 comments - aaw_sg，January 6, 2020 : ""Halcyon is coming your way #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #h",downloaded,
177,2020-01-03,B62v0YUJf8o,post,https://www.instagram.com/aaw_sg/p/B62v0YUJf8o/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2020\B62v0YUJf8o_01_c9c7280854.jpg,"154 likes, 1 comments - aaw_sg，January 3, 2020 : ""Which one for 2020? #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #",downloaded,
178,2019-12-29,B6pVNXWp4cG,post,https://www.instagram.com/aaw_sg/p/B6pVNXWp4cG/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B6pVNXWp4cG_01_c51ba44756.jpg,"154 likes, 2 comments - aaw_sg，December 28, 2019 : ""All in the details folks #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #h",downloaded,
179,2019-12-28,B6nQPNXJJx0,post,https://www.instagram.com/aaw_sg/p/B6nQPNXJJx0/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B6nQPNXJJx0_01_21b240265b.jpg,"79 likes, 0 comments - aaw_sg，December 28, 2019 : ""This is the way ACH custom build for a fellow mandalorian #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #c",downloaded,
180,2019-12-25,B6e84EYJ2g-,post,https://www.instagram.com/aaw_sg/p/B6e84EYJ2g-/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B6e84EYJ2g-_01_1507546c4a.jpg,"105 likes, 2 comments - aaw_sg，December 24, 2019 : ""Merry Christmas and Happy New Year! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem",downloaded,
181,2019-12-24,B6cOaggJVMi,post,https://www.instagram.com/aaw_sg/p/B6cOaggJVMi/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B6cOaggJVMi_01_f94e6c0643.jpg,"84 likes, 0 comments - aaw_sg，December 23, 2019 : ""We wish you a Merry Christmas and Happy New Year! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ci",downloaded,
182,2019-12-21,B6V23Mtp_g3,post,https://www.instagram.com/aaw_sg/p/B6V23Mtp_g3/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B6V23Mtp_g3_01_ebe01b70e4.jpg,"115 likes, 0 comments - aaw_sg，December 21, 2019 : ""Shining towards Christmas! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears ",downloaded,
183,2019-12-21,B6UPRM-JMG5,post,https://www.instagram.com/aaw_sg/p/B6UPRM-JMG5/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B6UPRM-JMG5_01_bab8693c2a.jpg,"119 likes, 0 comments - aaw_sg，December 20, 2019 : ""To infinity and beyond, AXH custom build. #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iem",downloaded,
184,2019-12-15,B6E_Mi6JO8V,post,https://www.instagram.com/aaw_sg/p/B6E_Mi6JO8V/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B6E_Mi6JO8V_01_d7960c61f6.jpg,"124 likes, 0 comments - aaw_sg，December 14, 2019 : ""Hear the Halcyon at the Potafes Tokyo 2019! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #i",downloaded,
185,2019-12-14,B6CrDYXJ7nH,post,https://www.instagram.com/aaw_sg/p/B6CrDYXJ7nH/,7,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B6CrDYXJ7nH_01_5ce229d45d.jpg,"105 likes, 0 comments - aaw_sg，December 13, 2019 : ""Potafes Tokyo 2019 is happening right now! Check out our latest model at the show. #aaw #advancedacousticwerkes #inearmonitors #",downloaded,
186,2019-11-30,B5fdSX9pfmk,post,https://www.instagram.com/aaw_sg/p/B5fdSX9pfmk/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B5fdSX9pfmk_01_3083b052ae.jpg,"132 likes, 0 comments - aaw_sg，November 30, 2019 : ""The highlight of our show today. We had absolutely a blast, til next time HK #aaw #advancedacousticwerkes #inearmonitors #custom",downloaded,
187,2019-11-30,B5eptTSpVjU,reel,https://www.instagram.com/aaw_sg/reel/B5eptTSpVjU/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B5eptTSpVjU_01_d902b703ee.jpg,"119 likes, 1 comments - aaw_sg，November 29, 2019 : ""The fist Portable Hi-Fi Expo HK is well underway! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #c",downloaded,
188,2019-11-30,B5ecgx7p5TT,post,https://www.instagram.com/aaw_sg/p/B5ecgx7p5TT/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B5ecgx7p5TT_01_95ec34d8ba.jpg,"76 likes, 0 comments - aaw_sg，November 29, 2019 : ""PHE2019 on going! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #h",downloaded,
189,2019-11-29,B5ccU4aJ9aN,post,https://www.instagram.com/aaw_sg/p/B5ccU4aJ9aN/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B5ccU4aJ9aN_01_f0c03f7a28.jpg,"99 likes, 0 comments - aaw_sg，November 29, 2019 : ""Excited for this black Friday yet? #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #",downloaded,
190,2019-11-28,B5Zb50Kp1vi,post,https://www.instagram.com/aaw_sg/p/B5Zb50Kp1vi/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B5Zb50Kp1vi_01_3469c9bdbb.jpg,"106 likes, 0 comments - aaw_sg，November 27, 2019 : ""#aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headphones #earpho",downloaded,
191,2019-11-27,B5Xgkc5pZqO,post,https://www.instagram.com/aaw_sg/p/B5Xgkc5pZqO/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B5Xgkc5pZqO_01_5b4fca2a01.jpg,"159 likes, 0 comments - aaw_sg，November 27, 2019 : ""#aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headphones #earpho",downloaded,
192,2019-11-15,B44N94LpqXz,post,https://www.instagram.com/aaw_sg/p/B44N94LpqXz/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B44N94LpqXz_01_cd7eb893f2.jpg,"105 likes, 1 comments - aaw_sg，November 14, 2019 : ""Blazing ASH custom build! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #",downloaded,
193,2019-11-14,B42qwe9JY73,post,https://www.instagram.com/aaw_sg/p/B42qwe9JY73/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B42qwe9JY73_01_365fe7ef78.jpg,"116 likes, 0 comments - aaw_sg，November 14, 2019 : ""Excellence is a lone journey #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inear",downloaded,
194,2019-11-09,B4pJlhrpK3E,reel,https://www.instagram.com/aaw_sg/reel/B4pJlhrpK3E/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4pJlhrpK3E_01_d902b703ee.jpg,"132 likes, 2 comments - aaw_sg，November 9, 2019 : ""New display style for Can Jam Shanghai #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #i",downloaded,
195,2019-11-09,B4ousL5JOIs,reel,https://www.instagram.com/aaw_sg/reel/B4ousL5JOIs/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4ousL5JOIs_01_d902b703ee.jpg,"64 likes, 0 comments - aaw_sg，November 8, 2019 : ""Can Jam Shanghai is ongoing! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears ",downloaded,
196,2019-11-09,B4oS_56pacf,post,https://www.instagram.com/aaw_sg/p/B4oS_56pacf/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4oS_56pacf_01_3c9eb897d8.jpg,"79 likes, 0 comments - aaw_sg，November 8, 2019 : ""Kicking start the Can Jam Shanghai 2019! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #",downloaded,
197,2019-11-08,B4mc7pDp2Ic,post,https://www.instagram.com/aaw_sg/p/B4mc7pDp2Ic/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4mc7pDp2Ic_01_93429cbe5e.jpg,"153 likes, 0 comments - aaw_sg，November 8, 2019 : ""Tap the full potential of your gaming rig. #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iem",downloaded,
198,2019-11-06,B4hIyRVp_Yj,post,https://www.instagram.com/aaw_sg/p/B4hIyRVp_Yj/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4hIyRVp_Yj_01_22901f2dc4.jpg,"63 likes, 2 comments - aaw_sg，November 6, 2019 : ""Experience the precision and accuracy of quad electrostatic, visit our booth at this coming CanJam Shanghai, booth A2 #aaw #advanc",downloaded,
